"website";"flightno";"depsched";"depact";"depgate";"arrivalsched";"arrivalact";"arrivalgat"
"airtravelcenter";"AA-1092-LAX-ORD";;2011-12-01 23:35:00;;;2011-12-02 04:50:00;
"airtravelcenter";"CO-1586-IAH-MCO";2011-12-01 19:00:00;;;2011-12-01 22:15:00;;
"airtravelcenter";"UA-1043-IAH-SEA";;2011-12-01 13:46:00;;;2011-12-01 15:49:00;
"airtravelcenter";"CO-1007-LAX-IAH";2011-12-01 09:30:00;;;2011-12-01 14:44:00;;
"airtravelcenter";"CO-1687-MCO-IAH";2011-12-01 18:00:00;;;2011-12-01 19:33:00;;
"airtravelcenter";"AA-85-JFK-SFO";;2011-12-01 15:38:00;;;2011-12-01 18:30:00;
"airtravelcenter";"AA-4307-ORD-DTW";;2011-12-01 18:56:00;;;2011-12-01 20:38:00;
"airtravelcenter";"UA-5850-IAD-CLE";2011-12-01 12:40:00;;;2011-12-01 13:52:00;;
"airtravelcenter";"CO-1584-CLE-LAX";2011-12-01 12:45:00;;;2011-12-01 14:55:00;;
"airtravelcenter";"UA-592-LAX-JFK";;2011-12-01 06:08:00;;;2011-12-01 13:32:00;
"airtravelcenter";"UA-2723-FLL-PHL";;2011-12-01 14:03:00;;;2011-12-01 16:28:00;
"airtravelcenter";"AA-1235-ORD-STL";;2011-12-01 20:23:00;;;2011-12-01 21:05:00;
"airtravelcenter";"UA-1081-LAS-IAH";2011-12-01 08:20:00;;;2011-12-01 13:19:00;;
"airtravelcenter";"UA-5910-DEN-GJT";2011-12-01 19:31:00;;;2011-12-01 20:27:00;;
"airtravelcenter";"AA-3979-CVG-ORD";;2011-12-01 08:04:00;;;2011-12-01 07:59:00;
"airtravelcenter";"AA-2415-MIA-PUJ";;2011-12-01 12:15:00;;;2011-12-01 14:53:00;
"airtravelcenter";"AA-352-ORD-LGA";;2011-12-01 17:30:00;;;2011-12-01 19:59:00;
"airtravelcenter";"UA-270-DEN-MCO";;2011-12-01 13:13:00;;;2011-12-01 18:12:00;
"airtravelcenter";"UA-1708-DFW-EWR";2011-12-01 06:45:00;;;2011-12-01 11:06:00;;
"airtravelcenter";"AA-204-LAX-MCO";;2011-12-01 23:29:00;;;2011-12-02 06:35:00;
"airtravelcenter";"CO-1661-IAH-ATL";2011-12-01 19:10:00;;;2011-12-01 22:19:00;;
"airtravelcenter";"AA-1436-DFW-CLT";;2011-12-01 11:32:00;;;2011-12-01 14:34:00;
"airtravelcenter";"AA-2098-ORD-BOS";;2011-12-01 15:30:00;;;2011-12-01 18:19:00;
"airtravelcenter";"UA-1977-CVG-CLT";2011-12-01 13:55:00;;;2011-12-01 15:20:00;;
"airtravelcenter";"UA-884-SFO-LAS";;2011-12-01 09:15:00;;;2011-12-01 10:41:00;
"airtravelcenter";"UA-556-SFO-PHL";;2011-12-01 14:55:00;;;2011-12-01 22:47:00;
"airtravelcenter";"UA-702-ORD-PHX";;2011-12-01 18:08:00;;;2011-12-01 20:41:00;
"airtravelcenter";"UA-2696-DFW-PHL";;2011-12-01 17:50:00;;;2011-12-01 21:30:00;
"airtravelcenter";"CO-4439-MEM-IAH";2011-12-01 11:59:00;;;2011-12-01 13:50:00;;
"airtravelcenter";"AA-487-JFK-SJU";;2011-12-01 06:51:00;;;2011-12-01 11:15:00;
"airtravelcenter";"UA-858-SFO-DEN";;2011-12-01 14:24:00;;;2011-12-01 17:30:00;
"airtravelcenter";"UA-2514-CLT-STL";;2011-12-01 11:32:00;;;2011-12-01 12:03:00;
"airtravelcenter";"AA-1592-SAN-DFW";;2011-12-01 06:40:00;;;2011-12-01 10:58:00;
"airtravelcenter";"UA-2115-EWR-PHL";;2011-12-01 06:39:00;;;2011-12-01 07:07:00;
"airtravelcenter";"UA-5638-SBA-SFO";;2011-12-01 17:37:00;;;2011-12-01 18:42:00;
"airtravelcenter";"UA-1738-DEN-IAH";2011-12-01 19:30:00;;;2011-12-01 22:44:00;;
"airtravelcenter";"UA-1406-BZE-IAH";;2011-12-01 16:57:00;;;2011-12-01 19:12:00;
"airtravelcenter";"AA-2149-MIA-CUN";;2011-12-01 13:17:00;;;2011-12-01 13:43:00;
"airtravelcenter";"CO-1027-IAH-CLE";2011-12-01 15:45:00;;;2011-12-01 19:31:00;;
"airtravelcenter";"UA-421-EWR-SFO";;2011-12-01 06:52:00;;;2011-12-01 09:37:00;
"airtravelcenter";"UA-1144-FLL-EWR";2011-12-01 16:50:00;;;2011-12-01 19:56:00;;
"airtravelcenter";"CO-1611-EWR-IAH";2011-12-01 20:50:00;;;2011-12-01 23:56:00;;
"airtravelcenter";"AA-1299-MIA-SJU";;2011-12-01 19:38:00;;;2011-12-01 22:32:00;
"airtravelcenter";"AA-329-LGA-ORD";;2011-12-01 13:07:00;;;2011-12-01 14:05:00;
"airtravelcenter";"UA-3769-ATL-IAD";;2011-12-01 19:58:00;;;2011-12-01 21:18:00;
"airtravelcenter";"UA-828-PDX-SFO";;2011-12-01 19:32:00;;;2011-12-01 20:43:00;
"airtravelcenter";"CO-1075-IAH-SLC";2011-12-01 09:30:00;;;2011-12-01 11:56:00;;
"airtravelcenter";"CO-4455-MSP-EWR";2011-12-01 11:25:00;;;2011-12-01 15:11:00;;
"airtravelcenter";"AA-4277-CVG-JFK";;2011-12-01 12:11:00;;;2011-12-01 13:42:00;
"airtravelcenter";"CO-1579-LAX-CLE";2011-12-01 23:30:00;;;2011-12-02 06:48:00;;
"airtravelcenter";"AA-4064-ORD-CLE";;2011-12-01 18:00:00;;;2011-12-01 19:44:00;
"airtravelcenter";"AA-1044-DFW-CMH";;2011-12-01 10:17:00;;;2011-12-01 13:11:00;
"airtravelcenter";"AA-3756-ORD-SLC";;2011-12-01 12:42:00;;;2011-12-01 14:50:00;
"airtravelcenter";"UA-4140-CLE-MSP";2011-12-01 07:45:00;;;2011-12-01 08:53:00;;
"airtravelcenter";"UA-4436-IAH-ATL";2011-12-01 16:25:00;;;2011-12-01 19:29:00;;
"airtravelcenter";"AA-3741-ORD-EWR";;2011-12-01 23:03:00;;;2011-12-02 01:35:00;
"airtravelcenter";"CO-1019-IAH-DEN";2011-12-01 19:00:00;;;2011-12-01 20:28:00;;
"airtravelcenter";"UA-2623-CLT-SFO";;2011-12-01 17:07:00;;;2011-12-01 19:02:00;
"airtravelcenter";"AA-382-ORD-LGA";;2011-12-01 10:03:00;;;2011-12-01 12:36:00;
"airtravelcenter";"AA-1184-PHX-DFW";;2011-12-01 14:18:00;;;2011-12-01 17:09:00;
"airtravelcenter";"UA-771-JFK-LAX";;2011-12-01 20:43:00;;;2011-12-01 23:32:00;
"airtravelcenter";"UA-2409-BWI-CLT";;2011-12-01 05:45:00;;;2011-12-01 06:38:00;
"airtravelcenter";"AA-616-DFW-DTW";;2011-12-01 10:11:00;;;2011-12-01 13:11:00;
"airtravelcenter";"UA-1677-IAH-LAS";;2011-12-01 10:04:00;;;2011-12-01 10:45:00;
"airtravelcenter";"UA-729-IAD-LAX";;2011-12-01 09:19:00;;;2011-12-01 11:49:00;
"airtravelcenter";"AA-3785-ORD-IAH";;2011-12-01 22:02:00;;;2011-12-02 00:08:00;
"airtravelcenter";"UA-2897-PHX-DTW";;2011-12-01 10:48:00;;;2011-12-01 15:44:00;
"airtravelcenter";"AA-1520-LAX-MIA";;2011-12-01 11:28:00;;;2011-12-01 18:38:00;
"airtravelcenter";"UA-685-ORD-SFO";;2011-12-01 18:43:00;;;2011-12-01 20:39:00;
"airtravelcenter";"AA-2428-DFW-IAH";;2011-12-01 14:42:00;;;2011-12-01 15:19:00;
"airtravelcenter";"UA-2327-BDL-CLT";;2011-12-01 08:31:00;;;2011-12-01 09:58:00;
"airtravelcenter";"UA-5151-JAX-EWR";;2011-12-01 11:31:00;;;2011-12-01 13:46:00;
"airtravelcenter";"AA-3548-CVG-MIA";;2011-12-01 18:17:00;;;2011-12-01 20:34:00;
"airtravelcenter";"UA-5812-YOW-IAD";2011-12-01 14:25:00;;;2011-12-01 16:05:00;;
"airtravelcenter";"UA-3094-RSW-CLT";;2011-12-01 12:15:00;;;2011-12-01 13:48:00;
"airtravelcenter";"AA-1917-JFK-MCO";;2011-12-01 15:28:00;;;2011-12-01 17:39:00;
"airtravelcenter";"UA-1473-EWR-LAX";2011-12-01 17:45:00;;;2011-12-01 21:07:00;;
"airtravelcenter";"AA-1597-BOS-ORD";;2011-12-01 06:13:00;;;2011-12-01 07:27:00;
"airtravelcenter";"AA-1835-ORD-SFO";;2011-12-01 16:54:00;;;2011-12-01 19:06:00;
"airtravelcenter";"AA-1835-ORD-SFO";;2011-12-01 16:54:00;;;2011-12-01 18:58:00;
"airtravelcenter";"UA-2704-DTW-PHX";;2011-12-01 11:47:00;;;2011-12-01 13:52:00;
"airtravelcenter";"UA-1142-IAH-SAT";2011-12-01 07:25:00;;;2011-12-01 08:37:00;;
"airtravelcenter";"CO-41-EWR-LAX";2011-12-01 15:15:00;;;2011-12-01 18:27:00;;
"airtravelcenter";"AA-177-JFK-SFO";;2011-12-01 17:59:00;;;2011-12-01 20:40:00;
"airtravelcenter";"UA-947-PDX-DEN";;2011-12-01 15:21:00;;;2011-12-01 18:34:00;
"airtravelcenter";"UA-6422-IAD-IAH";;2011-12-01 22:14:00;;;2011-12-01 23:50:00;
"airtravelcenter";"UA-4705-CID-IAH";2011-12-01 06:55:00;;;2011-12-01 09:15:00;;
"airtravelcenter";"UA-4455-IAH-MSP";2011-12-01 08:05:00;;;2011-12-01 10:59:00;;
"airtravelcenter";"UA-3073-PHX-IAH";;2011-12-01 20:18:00;;;2011-12-01 23:20:00;
"airtravelcenter";"AA-1223-DFW-DEN";;2011-12-01 12:44:00;;;2011-12-01 13:24:00;
"airtravelcenter";"AA-119-EWR-LAX";;2011-12-01 18:52:00;;;2011-12-01 21:43:00;
"airtravelcenter";"AA-1623-EWR-MIA";;2011-12-01 14:44:00;;;2011-12-01 17:06:00;
"airtravelcenter";"AA-1223-CLT-DFW";;2011-12-01 10:11:00;;;2011-12-01 11:19:00;
"airtravelcenter";"AA-3827-ATL-ORD";;2011-12-01 11:34:00;;;2011-12-01 12:12:00;
"airtravelcenter";"UA-5638-SFO-SBA";;2011-12-01 16:08:00;;;2011-12-01 17:01:00;
"airtravelcenter";"AA-932-UIO-MIA";;2011-12-01 10:10:00;;;2011-12-01 10:35:00;
"airtravelcenter";"CO-43-SFO-IAH";2011-12-01 12:05:00;;;2011-12-01 17:58:00;;
"airtravelcenter";"CO-1645-CLE-IAH";2011-12-01 17:45:00;;;2011-12-01 19:56:00;;
"airtravelcenter";"AA-3573-MIA-CLT";;2011-12-01 16:39:00;;;2011-12-01 18:39:00;
"airtravelcenter";"AA-3724-IAH-LAX";;2011-12-01 20:42:00;;;2011-12-01 21:36:00;
"airtravelcenter";"UA-2748-PBI-CLT";;2011-12-01 12:11:00;;;2011-12-01 13:49:00;
"airtravelcenter";"CO-107-EWR-IAH";2011-12-01 15:05:00;;;2011-12-01 18:05:00;;
"airtravelcenter";"UA-1601-EWR-FLL";2011-12-01 14:30:00;;;2011-12-01 17:32:00;;
"airtravelcenter";"AA-1998-DFW-DCA";;2011-12-01 14:50:00;;;2011-12-01 18:16:00;
"airtravelcenter";"UA-248-SFO-PHX";;2011-12-01 06:06:00;;;2011-12-01 08:27:00;
"airtravelcenter";"UA-6152-ORD-TYS";2011-12-01 09:26:00;;;2011-12-01 11:54:00;;
"airtravelcenter";"UA-5855-ORD-PWM";2011-12-01 13:38:00;;;2011-12-01 16:50:00;;
"airtravelcenter";"UA-2329-CLT-GCM";;2011-12-01 12:11:00;;;2011-12-01 14:30:00;
"airtravelcenter";"CO-1533-IAH-PIT";2011-12-01 18:50:00;;;2011-12-01 22:36:00;;
"airtravelcenter";"AA-3762-IAH-LAX";;2011-12-01 08:11:00;;;2011-12-01 09:20:00;
"airtravelcenter";"AA-1733-ORD-PHX";;2011-12-01 19:59:00;;;2011-12-01 22:30:00;
"airtravelcenter";"AA-1733-ORD-PHX";;2011-12-01 19:59:00;;;2011-12-01 22:31:00;
"airtravelcenter";"AA-3509-MIA-ATL";;2011-12-01 17:07:00;;;2011-12-01 18:45:00;
"airtravelcenter";"AA-692-MIA-EWR";;2011-12-01 12:58:00;;;2011-12-01 15:33:00;
"airtravelcenter";"CO-1090-BOS-IAH";2011-12-01 09:45:00;;;2011-12-01 13:16:00;;
"airtravelcenter";"AA-1332-DFW-ATL";;2011-12-01 20:57:00;;;2011-12-01 23:39:00;
"airtravelcenter";"UA-938-DEN-ORD";;2011-12-01 16:37:00;;;2011-12-01 19:23:00;
"airtravelcenter";"CO-1223-EWR-LAX";2011-12-01 08:30:00;;;2011-12-01 11:49:00;;
"airtravelcenter";"UA-2471-CLT-DTW";;2011-12-01 18:43:00;;;2011-12-01 19:57:00;
"airtravelcenter";"AA-74-LAX-IAD";;2011-12-01 23:33:00;;;2011-12-02 06:41:00;
"airtravelcenter";"UA-1091-IAH-ORD";2011-12-01 19:00:00;;;2011-12-01 21:35:00;;
"airtravelcenter";"UA-1472-EWR-MCO";2011-12-01 11:15:00;;;2011-12-01 14:10:00;;
"airtravelcenter";"UA-2427-ORD-CLT";;2011-12-01 10:40:00;;;2011-12-01 12:57:00;
"airtravelcenter";"UA-1117-EWR-SFO";2011-12-01 15:35:00;;;2011-12-01 18:57:00;;
"airtravelcenter";"UA-386-DEN-BOS";;2011-12-01 13:33:00;;;2011-12-01 18:38:00;
"airtravelcenter";"CO-4805-CLE-SBN";;2011-12-01 16:58:00;;;2011-12-01 18:00:00;
"airtravelcenter";"AA-1853-JFK-MIA";;2011-12-01 17:17:00;;;2011-12-01 19:31:00;
"airtravelcenter";"UA-5877-DEN-MCI";2011-12-01 21:45:00;;;2011-12-02 00:15:00;;
"airtravelcenter";"CO-1473-EWR-LAX";2011-12-01 17:45:00;;;2011-12-01 21:07:00;;
"airtravelcenter";"UA-793-MCO-IAD";;2011-12-01 09:10:00;;;2011-12-01 11:04:00;
"airtravelcenter";"AA-1047-MCO-MIA";;2011-12-01 08:47:00;;;2011-12-01 09:26:00;
"airtravelcenter";"CO-1688-IAH-DTW";2011-12-01 16:20:00;;;2011-12-01 20:15:00;;
"airtravelcenter";"AA-3715-ORD-PHL";;2011-12-01 22:50:00;;;2011-12-02 01:22:00;
"airtravelcenter";"AA-1217-FLL-DFW";;2011-12-01 11:11:00;;;2011-12-01 12:45:00;
"airtravelcenter";"UA-931-LHR-SFO";;2011-12-01 15:23:00;;;2011-11-30 17:11:00;
"airtravelcenter";"UA-828-SFO-ORD";2011-12-01 23:08:00;;;2011-12-02 05:11:00;;
"airtravelcenter";"UA-2748-CLT-IAH";;2011-12-01 15:07:00;;;2011-12-01 16:14:00;
"airtravelcenter";"AA-1198-LAX-LAS";;2011-12-01 20:39:00;;;2011-12-01 21:29:00;
"airtravelcenter";"UA-819-IAD-ORD";;2011-12-01 17:28:00;;;2011-12-01 17:52:00;
"airtravelcenter";"UA-897-BOS-IAD";;2011-12-01 09:40:00;;;2011-12-01 10:36:00;
"airtravelcenter";"AA-2495-BDL-DFW";;2011-12-01 18:20:00;;;2011-12-01 20:54:00;
"airtravelcenter";"AA-524-DFW-DTW";;2011-12-01 17:29:00;;;2011-12-01 20:24:00;
"airtravelcenter";"CO-4775-CVG-CLE";;2011-12-01 18:42:00;;;2011-12-01 19:27:00;
"airtravelcenter";"UA-867-SFO-LAX";;2011-12-01 12:00:00;;;2011-12-01 12:53:00;
"airtravelcenter";"CO-112-CLE-EWR";2011-12-01 16:55:00;;;2011-12-01 18:49:00;;
"airtravelcenter";"AA-474-DFW-ATL";;2011-12-01 12:50:00;;;2011-12-01 17:27:00;
"airtravelcenter";"UA-1690-IAH-EWR";2011-12-01 08:55:00;;;2011-12-01 13:23:00;;
"airtravelcenter";"UA-2694-DFW-PHL";;2011-12-01 15:16:00;;;2011-12-01 18:57:00;
"airtravelcenter";"UA-1461-IAH-SAL";2011-12-01 17:45:00;;;2011-12-01 20:50:00;;
"airtravelcenter";"AA-2446-DFW-MIA";;2011-12-01 19:35:00;;;2011-12-01 22:41:00;
"airtravelcenter";"UA-3499-IAD-SAT";2011-12-01 18:45:00;;;2011-12-01 21:35:00;;
"airtravelcenter";"CO-1221-EWR-DFW";2011-12-01 18:15:00;;;2011-12-01 21:22:00;;
"airtravelcenter";"UA-5151-EWR-YUL";;2011-12-01 15:15:00;;;2011-12-01 16:18:00;
"airtravelcenter";"UA-37-EWR-MCO";2011-12-01 13:29:00;;;2011-12-01 16:17:00;;
"airtravelcenter";"AA-3816-DEN-LAX";;2011-12-01 07:50:00;;;2011-12-01 08:46:00;
"airtravelcenter";"AA-1066-MEX-DFW";;2011-12-01 06:24:00;;;2011-12-01 08:21:00;
"airtravelcenter";"AA-1886-BOS-MIA";;2011-12-01 10:54:00;;;2011-12-01 13:36:00;
"airtravelcenter";"UA-4461-CVG-EWR";2011-12-01 16:25:00;;;2011-12-01 18:25:00;;
"airtravelcenter";"AA-3824-DEN-LAX";;2011-12-01 21:00:00;;;2011-12-01 21:55:00;
"airtravelcenter";"AA-4242-CLE-JFK";;2011-12-01 12:44:00;;;2011-12-01 13:56:00;
"airtravelcenter";"CO-4234-IAH-MEM";2011-12-01 10:05:00;;;2011-12-01 11:33:00;;
"airtravelcenter";"UA-416-SFO-LAX";;2011-12-01 07:48:00;;;2011-12-01 08:41:00;
"airtravelcenter";"UA-884-LAS-ORD";;2011-12-01 11:08:00;;;2011-12-01 16:02:00;
"airtravelcenter";"AA-3796-IAH-ORD";;2011-12-01 12:02:00;;;2011-12-01 14:05:00;
"airtravelcenter";"UA-1561-IAH-TPA";2011-12-01 13:10:00;;;2011-12-01 16:15:00;;
"airtravelcenter";"UA-5293-SEA-LAX";2011-12-01 15:42:00;;;2011-12-01 18:15:00;;
"airtravelcenter";"AA-2039-MIA-ORD";;2011-12-01 21:58:00;;;2011-12-01 23:41:00;
"airtravelcenter";"UA-3500-LGA-IAD";2011-12-01 06:10:00;;;2011-12-01 07:25:00;;
"airtravelcenter";"UA-4272-MEM-EWR";2011-12-01 19:10:00;;;2011-12-01 22:40:00;;
"airtravelcenter";"CO-52-IAH-LAX";2011-12-01 07:35:00;;;2011-12-01 09:21:00;;
"airtravelcenter";"UA-3094-CLT-EWR";;2011-12-01 15:55:00;;;2011-12-01 17:17:00;
"airtravelcenter";"AA-2043-TPA-ORD";;2011-12-01 12:35:00;;;2011-12-01 14:09:00;
"airtravelcenter";"UA-444-SFO-BOS";;2011-12-01 16:27:00;;;2011-12-02 00:21:00;
"airtravelcenter";"AA-2059-DFW-SLC";;2011-12-01 22:30:00;;;2011-12-01 23:52:00;
